"Y" "school" "LRT" "VR.1" "VR.2" "Gender" "School.gender.1" "School.gender.2" "School.denom.1" "School.denom.2" "School.denom.3"
"796" 1.70981649 "9" 1.3807 0 1 0 0 0 0 1 0
"797" -1.88349983 "9" -15.6193 0 0 0 0 0 0 1 0
"798" 0.03293554 "9" 1.3807 0 1 1 0 0 0 1 0
"799" 1.62996502 "9" 14.3807 1 0 0 0 0 0 1 0
"800" -0.366321 "9" -5.6193 0 1 1 0 0 0 1 0
"801" 0.1926384 "9" -10.6193 0 1 1 0 0 0 1 0
"802" 0.7515988 "9" -6.6193 0 1 0 0 0 0 1 0
"803" 1.629965 "9" 19.3807 1 0 1 0 0 0 1 0
"804" -0.0469159 "9" 9.3807 0 1 1 0 0 0 1 0
"805" -0.1267674 "9" -6.6193 0 0 1 0 0 0 1 0
"806" 1.3904105 "9" 7.3807 1 0 0 0 0 0 1 0
"807" 1.3105591 "9" 24.3807 1 0 0 0 0 0 1 0
"808" -0.2066188 "9" 0.3807 0 1 0 0 0 0 1 0
"809" -0.2864703 "9" 9.3807 0 1 1 0 0 0 1 0
"810" 0.2724899 "9" 4.3807 1 0 0 0 0 0 1 0
"811" 2.0292223 "9" 29.3807 1 0 0 0 0 0 1 0
"812" 2.0292223 "9" 20.3807 1 0 1 0 0 0 1 0
"813" 1.5501135 "9" 18.3807 0 1 1 0 0 0 1 0
"814" 0.9113017 "9" 1.3807 0 1 1 0 0 0 1 0
"815" 1.5501135 "9" 20.3807 1 0 1 0 0 0 1 0
"816" 1.9493709 "9" 29.3807 1 0 1 0 0 0 1 0
"817" 0.3523414 "9" 10.3807 0 1 0 0 0 0 1 0
"818" 0.8314502 "9" 7.3807 0 1 0 0 0 0 1 0
"819" 1.5501135 "9" 8.3807 1 0 0 0 0 0 1 0
"820" 1.1508561 "9" 11.3807 1 0 0 0 0 0 1 0
"821" 1.3105591 "9" 20.3807 1 0 0 0 0 0 1 0
"822" -0.1267674 "9" 1.3807 0 1 1 0 0 0 1 0
"823" 1.2307076 "9" -10.6193 0 1 0 0 0 0 1 0
"824" 0.5120443 "9" 3.3807 0 1 1 0 0 0 1 0
"825" -0.3663218 "10" -11.6193 0 0 1 0 1 0 1 0
"826" 0.9113017 "10" 4.3807 1 0 1 0 1 0 1 0
"827" 0.9911532 "10" -8.6193 0 1 1 0 1 0 1 0
"828" -0.2864703 "10" 1.3807 0 1 1 0 1 0 1 0
"829" -0.4461733 "10" -1.6193 0 1 1 0 1 0 1 0
"830" 0.5120443 "10" -3.6193 0 1 1 0 1 0 1 0
"831" 0.5120443 "10" 9.3807 0 1 1 0 1 0 1 0
"832" 0.8314502 "10" 14.3807 1 0 1 0 1 0 1 0
"833" 0.5918958 "10" 1.3807 0 1 1 0 1 0 1 0
"834" 0.5918958 "10" 11.3807 0 1 1 0 1 0 1 0
"835" 1.3904105 "10" -1.6193 1 0 1 0 1 0 1 0
"836" 0.0329355 "10" -6.6193 0 1 1 0 1 0 1 0
"837" 1.629965 "10" 10.3807 0 1 1 0 1 0 1 0
"838" 1.7896679 "10" 14.3807 1 0 1 0 1 0 1 0
"839" 0.5918958 "10" -6.6193 0 1 1 0 1 0 1 0
"840" 1.470262 "10" 6.3807 1 0 1 0 1 0 1 0
"841" 2.2687768 "10" 24.3807 1 0 1 0 1 0 1 0
"842" 0.112787 "10" -1.6193 0 1 1 0 1 0 1 0
"843" 1.470262 "10" 12.3807 1 0 1 0 1 0 1 0
"844" -0.9252821 "10" 4.3807 0 1 1 0 1 0 1 0
"845" 1.3904105 "10" 17.3807 1 0 1 0 1 0 1 0
"846" 0.8314502 "10" 13.3807 0 1 1 0 1 0 1 0
"847" -0.28647 "10" 4.3807 1 0 1 0 1 0 1 0
"848" -1.0051336 "10" 9.3807 0 1 1 0 1 0 1 0
"849" 2.1090738 "10" 19.3807 1 0 1 0 1 0 1 0
"850" 0.2724899 "10" 0.3807 0 1 1 0 1 0 1 0
"851" 1.470262 "10" 2.3807 0 1 1 0 1 0 1 0
"852" 2.2687768 "10" 29.3807 1 0 1 0 1 0 1 0
"853" 0.5918958 "10" 2.3807 0 1 1 0 1 0 1 0
"854" -0.6857277 "10" -8.6193 0 1 1 0 1 0 1 0
"855" 0.112787 "10" -8.6193 0 0 1 0 1 0 1 0
"856" 0.7515988 "10" -2.6193 0 1 1 0 1 0 1 0
"857" 0.4321929 "10" 5.3807 0 0 1 0 1 0 1 0
"858" 1.1508561 "10" 3.3807 1 0 1 0 1 0 1 0
"859" 1.3904105 "10" 25.3807 1 0 1 0 1 0 1 0
"860" 1.7098164 "10" 5.3807 1 0 1 0 1 0 1 0
"861" 0.9911532 "10" 7.3807 1 0 1 0 1 0 1 0
"862" -0.1267674 "10" -14.6193 0 1 1 0 1 0 1 0
"863" -1.0849851 "10" -27.6193 0 0 1 0 1 0 1 0
"864" 1.7896679 "10" 5.3807 0 1 1 0 1 0 1 0
"865" 1.3904105 "10" 6.3807 0 1 1 0 1 0 1 0
"866" 0.1926384 "10" 7.3807 0 1 1 0 1 0 1 0
"867" -1.1648365 "10" -18.6193 0 1 1 0 1 0 1 0
"868" 0.9113017 "10" 8.3807 0 1 1 0 1 0 1 0
"869" -0.2066188 "10" 12.3807 0 1 1 0 1 0 1 0
"870" 1.5501135 "10" 11.3807 1 0 1 0 1 0 1 0
"871" -0.1267674 "10" -18.6193 0 0 1 0 1 0 1 0
"872" 1.2307076 "10" 15.3807 1 0 1 0 1 0 1 0
"873" -0.4461733 "10" -9.6193 0 1 1 0 1 0 1 0
"874" -1.4842424 "10" -21.6193 0 0 1 0 1 0 1 0
"875" 1.1508561 "10" -1.6193 0 1 1 0 1 0 1 0
"876" 0.4321929 "10" 7.3807 1 0 1 0 1 0 1 0
"877" 0.5918958 "10" 7.3807 0 1 1 0 1 0 1 0
"878" 0.3523414 "10" -3.6193 0 1 1 0 1 0 1 0
"879" 0.112787 "10" -6.6193 1 0 1 0 1 0 1 0
"880" 0.1926384 "10" 9.3807 0 1 1 0 1 0 1 0
"881" 0.112787 "10" 0.3807 0 1 1 0 1 0 1 0
"882" -0.6058762 "10" -8.6193 0 0 1 0 1 0 1 0
"883" 1.3904105 "10" 12.3807 1 0 1 0 1 0 1 0
"884" 0.3523414 "10" -13.6193 0 1 1 0 1 0 1 0
"885" 1.7098164 "10" 11.3807 1 0 1 0 1 0 1 0
"886" 0.3523414 "10" 0.3807 1 0 1 0 1 0 1 0
"887" 0.5918958 "10" 6.3807 1 0 1 0 1 0 1 0
"888" -0.0469159 "10" 4.3807 0 1 1 0 1 0 1 0
"889" 0.0329355 "10" 6.3807 0 1 1 0 1 0 1 0
"890" 1.8695194 "10" 0.3807 1 0 1 0 1 0 1 0
"891" 0.5918958 "10" -4.6193 0 1 1 0 1 0 1 0
"892" 0.9113017 "10" 10.3807 1 0 1 0 1 0 1 0
"893" 0.112787 "10" 13.3807 0 1 1 0 1 0 1 0
"894" 1.94937 "10" 17.3807 0 1 1 0 1 0 1 0
"895" -0.206618 "10" 5.3807 0 1 1 0 1 0 1 0
"896" -0.126767 "10" 15.3807 1 0 1 0 1 0 1 0
"897" -0.28647 "10" -0.6193 0 1 1 0 1 0 1 0
"898" -0.206618 "11" -9.6193 0 1 1 0 0 0 0 1
"899" 2.109073 "11" 37.3807 1 0 0 0 0 0 0 1
"900" -1.40439 "11" 4.3807 0 1 1 0 0 0 0 1
"901" 1.150856 "11" 18.3807 1 0 0 0 0 0 0 1
"902" -0.046915 "11" 22.3807 0 1 1 0 0 0 0 1
"903" -0.366321 "11" 7.3807 0 1 1 0 0 0 0 1
"904" 0.591895 "11" -0.6193 1 0 1 0 0 0 0 1
"905" 0.432192 "11" 16.3807 0 1 0 0 0 0 0 1
"906" 0.512044 "11" -6.6193 0 1 0 0 0 0 0 1
"907" 0.512044 "11" 16.3807 1 0 1 0 0 0 0 1
"908" -0.206618 "11" -3.6193 0 1 1 0 0 0 0 1
"909" -1.084985 "11" -2.6193 0 1 1 0 0 0 0 1
"910" -0.605876 "11" 6.3807 0 1 1 0 0 0 0 1
"911" -1.244688 "11" 6.3807 1 0 0 0 0 0 0 1
"912" -0.28647 "11" -7.6193 0 1 0 0 0 0 0 1
"913" -0.765579 "11" 4.3807 0 1 0 0 0 0 0 1
"914" 1.071004 "11" 12.3807 0 1 0 0 0 0 0 1
"915" -0.446173 "11" 3.3807 0 1 0 0 0 0 0 1
"916" -1.084985 "11" -13.6193 0 1 0 0 0 0 0 1
"917" 1.230707 "11" 17.3807 1 0 1 0 0 0 0 1
"918" 0.83145 "11" 4.3807 0 1 1 0 0 0 0 1
"919" -1.40439 "11" -26.6193 0 0 0 0 0 0 0 1
"920" -0.526024 "11" -23.6193 0 0 0 0 0 0 0 1
"921" -0.446173 "11" 0.3807 0 1 1 0 0 0 0 1
"922" 0.032935 "11" 3.3807 1 0 0 0 0 0 0 1
"923" 0.751598 "11" 6.3807 1 0 0 0 0 0 0 1
"924" -1.244688 "11" -12.6193 0 1 0 0 0 0 0 1
"925" 0.751598 "11" -1.6193 1 0 0 0 0 0 0 1
"926" 0.83145 "11" -2.6193 0 0 0 0 0 0 0 1
"927" 0.112787 "11" 2.3807 0 1 1 0 0 0 0 1
"928" -0.046915 "11" -0.6193 0 1 1 0 0 0 0 1
"929" 0.032935 "11" -5.6193 0 1 1 0 0 0 0 1
"930" 0.352341 "11" 8.3807 1 0 0 0 0 0 0 1
"931" -0.366321 "11" -5.6193 0 1 1 0 0 0 0 1
"932" -0.526024 "11" 5.3807 0 1 0 0 0 0 0 1
"933" 0.352341 "11" 10.3807 1 0 1 0 0 0 0 1
"934" 0.591895 "11" -15.6193 1 0 0 0 0 0 0 1
"935" -1.643945 "11" -21.6193 0 0 0 0 0 0 0 1
"936" -0.446173 "11" 16.3807 1 0 0 0 0 0 0 1
"937" -1.883499 "11" -8.6193 0 0 1 0 0 0 0 1
"938" -1.084985 "11" -9.6193 0 0 1 0 0 0 0 1
"939" -0.765579 "11" 3.3807 0 1 0 0 0 0 0 1
"940" -0.446173 "11" -5.6193 1 0 0 0 0 0 0 1
"941" -0.92528 "11" 9.3807 1 0 1 0 0 0 0 1
"942" -0.84543 "11" -15.6193 0 1 0 0 0 0 0 1
"943" -0.605876 "11" 1.3807 0 1 0 0 0 0 0 1
"944" 1.789667 "11" 11.3807 1 0 1 0 0 0 0 1
"945" -0.925282 "11" -7.6193 0 1 1 0 0 0 0 1
"946" -0.84543 "11" -6.6193 0 1 1 0 0 0 0 1
"947" -0.84543 "11" 20.3807 1 0 0 0 0 0 0 1
"948" -0.605876 "11" 1.3807 0 1 1 0 0 0 0 1
"949" -1.643945 "11" -5.6193 0 1 1 0 0 0 0 1
"950" -0.126767 "11" 20.3807 1 0 1 0 0 0 0 1
"951" -0.765579 "11" 8.3807 1 0 1 0 0 0 0 1
"952" -1.324539 "11" -3.6193 0 1 0 0 0 0 0 1
"953" -0.126767 "11" 26.3807 1 0 0 0 0 0 0 1
"954" 1.550113 "11" 11.3807 1 0 1 0 0 0 0 1
"955" -1.723796 "11" -11.6193 0 0 0 0 0 0 0 1
"956" -0.925282 "11" -8.6193 0 1 0 0 0 0 0 1
"957" -0.925282 "11" -4.6193 0 1 0 0 0 0 0 1
"958" -0.366321 "11" 1.3807 1 0 1 0 0 0 0 1
"959" -0.925282 "11" -26.6193 0 1 0 0 0 0 0 1
"960" -1.40439 "11" -17.6193 0 1 0 0 0 0 0 1
"961" -1.40439 "11" -7.6193 0 1 1 0 0 0 0 1
"962" 0.83145 "11" 11.3807 1 0 0 0 0 0 0 1
"963" -1.883499 "11" -12.6193 0 1 0 0 0 0 0 1
"964" 0.512044 "11" 9.3807 0 1 1 0 0 0 0 1
"965" 0.352341 "11" 0.3807 0 1 1 0 0 0 0 1
"966" -0.28647 "11" -19.6193 0 0 1 0 0 0 0 1
"967" -1.723796 "11" -16.6193 0 0 0 0 0 0 0 1
"968" -0.685727 "11" -7.6193 0 1 0 0 0 0 0 1
"969" -1.963351 "11" -9.6193 0 1 0 0 0 0 0 1
"970" -1.164836 "11" 3.3807 1 0 0 0 0 0 0 1
"971" -0.366321 "11" -1.6193 0 1 1 0 0 0 0 1
"972" -0.366321 "11" -11.6193 0 1 0 0 0 0 0 1
"973" 1.230707 "11" 22.3807 1 0 0 0 0 0 0 1
"974" -0.046915 "11" 6.3807 0 1 1 0 0 0 0 1
"975" -0.28647 "11" 2.3807 1 0 0 0 0 0 0 1
"976" 0.352341 "11" 11.3807 0 1 0 0 0 0 0 1
"977" -0.84543 "11" -10.6193 0 1 1 0 0 0 0 1
"978" -1.883499 "11" -14.6193 0 0 0 0 0 0 0 1
"979" -0.366321 "11" -2.6193 0 1 1 0 0 0 0 1
"980" -1.883499 "11" -21.6193 0 0 0 0 0 0 0 1
"981" -1.164836 "11" -9.6193 0 1 0 0 0 0 0 1
"982" 0.272489 "11" -1.6193 0 1 1 0 0 0 0 1
"983" 0.192638 "11" 1.3807 0 1 1 0 0 0 0 1
"984" 0.192638 "11" 23.3807 1 0 0 0 0 0 0 1
"985" -1.244688 "11" 0.3807 0 1 1 0 0 0 0 1
"986" -1.244688 "11" -3.6193 0 0 1 0 0 0 0 1
"987" 0.192638 "11" 18.3807 1 0 1 0 0 0 0 1
"988" 0.512044 "12" -1.6193 0 1 1 0 0 0 0 0
"989" -1.8834998 "12" -7.6193 0 1 0 0 0 0 0 0
"990" -0.8454306 "12" 5.3807 0 1 0 0 0 0 0 0
"991" -0.5260247 "12" 21.3807 0 1 0 0 0 0 0 0
"992" -1.0051336 "12" -14.6193 0 0 1 0 0 0 0 0
"993" 0.9911532 "12" -20.6193 0 0 0 0 0 0 0 0
"994" -0.2864703 "12" 14.3807 1 0 0 0 0 0 0 0
"995" -1.5640939 "12" -12.6193 0 1 1 0 0 0 0 0
"996" 0.7515988 "12" 2.3807 1 0 1 0 0 0 0 0
"997" -0.5260247 "12" 6.3807 1 0 0 0 0 0 0 0
"998" 0.9911532 "12" -1.6193 0 1 1 0 0 0 0 0
"999" -0.7655792 "12" 7.3807 0 1 1 0 0 0 0 0
"1000" 0.8314502 "12" 12.3807 0 1 1 0 0 0 0 0
"1001" -1.8036483 "12" -12.6193 0 0 1 0 0 0 0 0
"1002" -2.0432027 "12" -27.6193 0 0 1 0 0 0 0 0
"1003" 0.9911532 "12" 18.3807 1 0 0 0 0 0 0 0
"1004" -0.7655792 "12" 1.3807 0 1 1 0 0 0 0 0
"1005" -1.0051336 "12" -2.6193 0 1 1 0 0 0 0 0
"1006" -1.0051336 "12" -18.6193 0 1 0 0 0 0 0 0
"1007" 0.0329355 "12" 4.3807 0 1 1 0 0 0 0 0
"1008" -1.8834998 "12" 1.3807 0 0 1 0 0 0 0 0
"1009" -0.2864703 "12" -7.6193 0 0 1 0 0 0 0 0
"1010" -1.9633513 "12" -18.6193 0 0 0 0 0 0 0 0
"1011" 1.0710047 "12" -11.6193 0 1 0 0 0 0 0 0
"1012" -1.7237968 "12" 3.3807 0 0 1 0 0 0 0 0
"1013" -0.9252821 "12" -20.6193 0 0 1 0 0 0 0 0
"1014" 0.4321929 "13" 18.3807 1 0 0 1 0 0 0 0
"1015" 2.2687768 "13" 9.3807 1 0 0 1 0 0 0 0
"1016" -0.1267674 "13" -5.6193 0 1 0 1 0 0 0 0
"1017" 1.1508561 "13" -6.6193 0 1 0 1 0 0 0 0
"1018" 0.3523414 "13" -0.6193 0 1 0 1 0 0 0 0
"1019" 1.7896679 "13" 2.3807 1 0 0 1 0 0 0 0
"1020" -0.6857277 "13" -34.6193 0 1 0 1 0 0 0 0
"1021" -1.1648365 "13" -16.6193 0 0 0 1 0 0 0 0
"1022" -0.5260247 "13" -9.6193 0 1 0 1 0 0 0 0
"1023" -0.0469159 "13" -0.6193 0 0 0 1 0 0 0 0
"1024" 1.2307076 "13" 0.3807 0 1 0 1 0 0 0 0
"1025" 2.1090738 "13" 15.3807 1 0 0 1 0 0 0 0
"1026" -0.2066188 "13" 4.3807 1 0 0 1 0 0 0 0
"1027" -0.4461733 "13" 4.3807 0 1 0 1 0 0 0 0
"1028" 0.112787 "13" -26.6193 0 1 0 1 0 0 0 0
"1029" -1.3245395 "13" -1.6193 0 1 0 1 0 0 0 0
"1030" 1.8695194 "13" -10.6193 0 0 0 1 0 0 0 0
"1031" 0.4321929 "13" 16.3807 1 0 0 1 0 0 0 0
"1032" 2.1889253 "13" 8.3807 0 1 0 1 0 0 0 0
"1033" 0.6717473 "13" -19.6193 1 0 0 1 0 0 0 0
"1034" -1.9633513 "13" -5.6193 0 1 0 1 0 0 0 0
"1035" -0.36632 "13" 2.3807 0 1 0 1 0 0 0 0
"1036" 0.671747 "13" 6.3807 1 0 0 1 0 0 0 0
"1037" 0.192638 "13" 0.3807 1 0 0 1 0 0 0 0
"1038" -0.685727 "13" -10.6193 0 1 0 1 0 0 0 0
"1039" -0.84543 "13" -4.6193 0 0 0 1 0 0 0 0
"1040" 0.751598 "13" -3.6193 0 1 0 1 0 0 0 0
"1041" -0.685727 "13" -14.6193 0 0 0 1 0 0 0 0
"1042" -1.40439 "13" -15.6193 0 1 0 1 0 0 0 0
"1043" 0.83145 "13" -14.6193 0 0 0 1 0 0 0 0
"1044" -0.765579 "13" 0.3807 0 1 0 1 0 0 0 0
"1045" -0.526024 "13" 1.3807 0 1 0 1 0 0 0 0
"1046" -0.925282 "13" -17.6193 0 1 0 1 0 0 0 0
"1047" 1.310559 "13" -8.6193 0 1 0 1 0 0 0 0
"1048" 0.991153 "13" -7.6193 0 1 0 1 0 0 0 0
"1049" 0.83145 "13" 0.3807 0 1 0 1 0 0 0 0
"1050" -1.084985 "13" -7.6193 0 1 0 1 0 0 0 0
"1051" -0.84543 "14" 4.3807 0 1 1 0 1 0 0 0
"1052" -0.28647 "14" -18.6193 0 1 1 0 1 0 0 0
"1053" 0.352341 "14" -3.6193 0 1 1 0 1 0 0 0
"1054" -0.046915 "14" 8.3807 1 0 1 0 1 0 0 0
"1055" 0.112787 "14" -11.6193 0 1 1 0 1 0 0 0
"1056" -0.126767 "14" -12.6193 0 1 1 0 1 0 0 0
"1057" -0.446173 "14" -20.6193 0 0 1 0 1 0 0 0
"1058" 1.071004 "14" -8.6193 1 0 1 0 1 0 0 0
"1059" -0.28647 "14" 13.3807 1 0 1 0 1 0 0 0
"1060" -1.164836 "14" -11.6193 0 0 1 0 1 0 0 0
"1061" -0.84543 "14" -18.6193 0 0 1 0 1 0 0 0
"1062" 0.192638 "14" 17.3807 0 1 1 0 1 0 0 0
"1063" 0.272489 "14" -0.6193 0 1 1 0 1 0 0 0
"1064" -0.046915 "14" 3.3807 0 1 1 0 1 0 0 0
"1065" -0.206618 "14" -8.6193 0 1 1 0 1 0 0 0
"1066" -1.643945 "14" -24.6193 0 0 1 0 1 0 0 0
"1067" 0.671747 "14" 18.3807 1 0 1 0 1 0 0 0
"1068" -1.963351 "14" -20.6193 0 1 1 0 1 0 0 0
"1069" -2.123054 "14" -27.6193 0 0 1 0 1 0 0 0
"1070" -2.123054 "14" -22.6193 0 0 1 0 1 0 0 0
"1071" -0.605876 "14" 5.3807 0 1 1 0 1 0 0 0
"1072" -1.564093 "14" -24.6193 0 0 1 0 1 0 0 0
"1073" 0.751598 "14" 0.3807 0 1 1 0 1 0 0 0
"1074" -1.564093 "14" -30.6193 0 0 1 0 1 0 0 0
"1075" -0.206618 "14" -16.6193 0 0 1 0 1 0 0 0
"1076" -1.244688 "14" -4.6193 0 1 1 0 1 0 0 0
"1077" -1.084985 "14" -8.6193 0 1 1 0 1 0 0 0
"1078" 0.352341 "14" 15.3807 1 0 1 0 1 0 0 0
"1079" 0.032935 "14" -3.6193 0 1 1 0 1 0 0 0
"1080" 1.150856 "14" 7.3807 1 0 1 0 1 0 0 0
"1081" -0.126767 "14" 4.3807 0 1 1 0 1 0 0 0
"1082" -0.84543 "14" -19.6193 0 1 1 0 1 0 0 0
"1083" -1.084985 "14" -22.6193 0 0 1 0 1 0 0 0
"1084" -0.765579 "14" -6.6193 0 1 1 0 1 0 0 0
"1085" 0.512044 "14" 0.3807 0 1 1 0 1 0 0 0
"1086" -0.126767 "14" 1.3807 0 1 1 0 1 0 0 0
"1087" -0.84543 "14" -24.6193 0 0 1 0 1 0 0 0
"1088" -0.28647 "14" -12.6193 0 1 1 0 1 0 0 0
"1089" -0.366321 "14" -5.6193 0 1 1 0 1 0 0 0
"1090" -0.685727 "14" 1.3807 0 1 1 0 1 0 0 0
"1091" -0.685727 "14" -6.6193 0 1 1 0 1 0 0 0
"1092" -1.564093 "14" -1.6193 0 1 1 0 1 0 0 0
"1093" 0.432192 "14" 2.3807 1 0 1 0 1 0 0 0
"1094" -0.28647 "14" 0.3807 0 1 1 0 1 0 0 0
"1095" 0.192638 "14" 15.3807 0 1 1 0 1 0 0 0
"1096" -0.526024 "14" -7.6193 0 1 1 0 1 0 0 0
"1097" -0.765579 "14" -11.6193 0 1 1 0 1 0 0 0
"1098" -0.526024 "14" 1.3807 1 0 1 0 1 0 0 0
"1099" 0.032935 "14" 9.3807 0 1 1 0 1 0 0 0
"1100" 0.83145 "14" 7.3807 0 1 1 0 1 0 0 0
"1101" -0.046915 "14" -8.6193 0 1 1 0 1 0 0 0
"1102" -0.605876 "14" -5.6193 0 1 1 0 1 0 0 0
"1103" -0.925282 "14" -22.6193 0 0 1 0 1 0 0 0
"1104" 0.911301 "14" -1.6193 1 0 1 0 1 0 0 0
"1105" -0.685727 "14" -14.6193 0 1 1 0 1 0 0 0
"1106" 0.512044 "14" 22.3807 1 0 1 0 1 0 0 0
"1107" -1.084985 "14" -16.6193 0 0 1 0 1 0 0 0
"1108" -0.206618 "14" -17.6193 0 1 1 0 1 0 0 0
"1109" -0.685727 "14" -13.6193 0 1 1 0 1 0 0 0
"1110" -2.123054 "14" -34.6193 0 0 1 0 1 0 0 0
"1111" -0.366321 "14" -2.6193 0 1 1 0 1 0 0 0
"1112" 0.591895 "14" -13.6193 0 1 1 0 1 0 0 0
"1113" -0.366321 "14" -7.6193 0 0 1 0 1 0 0 0
"1114" -0.925282 "14" -5.6193 0 1 1 0 1 0 0 0
"1115" -1.564093 "14" -8.6193 0 0 1 0 1 0 0 0
"1116" -0.526024 "14" -20.6193 0 0 1 0 1 0 0 0
"1117" -0.605876 "14" -17.6193 0 0 1 0 1 0 0 0
"1118" -1.40439 "14" 3.3807 0 1 1 0 1 0 0 0
"1119" 0.192638 "14" -5.6193 0 1 1 0 1 0 0 0
"1120" -1.164836 "14" -13.6193 0 0 1 0 1 0 0 0
"1121" -1.164836 "14" -15.6193 0 0 1 0 1 0 0 0
"1122" -1.963351 "14" -23.6193 0 0 1 0 1 0 0 0
"1123" 0.272489 "14" 17.3807 0 1 1 0 1 0 0 0
"1124" -0.605876 "15" -24.6193 0 0 0 0 0 0 0 0
"1125" 0.352341 "15" 2.3807 1 0 0 0 0 0 0 0
"1126" 1.310559 "15" -12.6193 0 1 0 0 0 0 0 0
"1127" -0.046915 "15" -13.6193 0 1 1 0 0 0 0 0
"1128" 0.192638 "15" 2.3807 1 0 1 0 0 0 0 0
"1129" 0.59189 "15" -7.6193 0 0 1 0 0 0 0 0
"1130" 0.352341 "15" 3.3807 0 1 0 0 0 0 0 0
"1131" -0.925282 "15" -8.6193 0 1 0 0 0 0 0 0
"1132" -0.126767 "15" 6.3807 1 0 0 0 0 0 0 0
"1133" 0.991153 "15" -8.6193 0 1 0 0 0 0 0 0
"1134" -0.925282 "15" -7.6193 0 1 0 0 0 0 0 0
"1135" -1.803648 "15" -19.6193 0 0 0 0 0 0 0 0
"1136" -0.685727 "15" -14.6193 0 0 1 0 0 0 0 0
"1137" -1.164836 "15" -12.6193 0 1 0 0 0 0 0 0
"1138" 0.591895 "15" 8.3807 0 1 0 0 0 0 0 0
"1139" 0.911301 "15" 1.3807 1 0 0 0 0 0 0 0
"1140" -0.446173 "15" -6.6193 0 1 1 0 0 0 0 0
"1141" -0.446173 "15" -16.6193 0 1 1 0 0 0 0 0
"1142" 1.310559 "15" 1.3807 1 0 1 0 0 0 0 0
"1143" 0.27249 "15" -6.6193 0 1 1 0 0 0 0 0
"1144" 0.192638 "15" -7.6193 0 1 1 0 0 0 0 0
"1145" -1.324539 "15" -31.6193 0 0 0 0 0 0 0 0
"1146" 0.27249 "15" -12.6193 0 1 0 0 0 0 0 0
"1147" -0.605876 "15" 3.3807 0 1 0 0 0 0 0 0
"1148" 1.470262 "15" 7.3807 1 0 1 0 0 0 0 0
"1149" -0.685727 "15" -0.6193 0 1 0 0 0 0 0 0
"1150" 1.470262 "15" 12.3807 1 0 1 0 0 0 0 0
"1151" -1.404391 "15" 12.3807 0 1 1 0 0 0 0 0
"1152" 0.352341 "15" 2.3807 0 1 0 0 0 0 0 0
"1153" 1.071004 "15" 6.3807 0 1 0 0 0 0 0 0
"1154" -1.164836 "15" 4.3807 0 0 0 0 0 0 0 0
"1155" -0.366321 "15" -10.6193 0 1 1 0 0 0 0 0
"1156" -1.164836 "15" -9.6193 0 1 0 0 0 0 0 0
"1157" -1.164836 "15" -6.6193 0 1 1 0 0 0 0 0
"1158" -0.366321 "15" -20.6193 0 1 0 0 0 0 0 0
"1159" -0.366321 "15" -3.6193 0 0 0 0 0 0 0 0
"1160" -1.164836 "15" -5.6193 0 0 1 0 0 0 0 0
"1161" 0.83145 "15" 7.3807 1 0 0 0 0 0 0 0
"1162" -0.126767 "15" -17.6193 0 0 1 0 0 0 0 0
"1163" -0.366321 "15" -19.6193 0 1 0 0 0 0 0 0
"1164" -0.446173 "15" 1.3807 0 1 1 0 0 0 0 0
"1165" -1.005133 "15" -20.6193 0 0 0 0 0 0 0 0
"1166" -1.164836 "15" -6.6193 0 0 0 0 0 0 0 0
"1167" -0.206618 "15" 3.3807 0 1 0 0 0 0 0 0
"1168" -0.446173 "15" -13.6193 0 1 1 0 0 0 0 0
"1169" -1.244688 "15" -22.6193 0 0 0 0 0 0 0 0
"1170" -0.84543 "15" -12.6193 0 1 0 0 0 0 0 0
"1171" 0.27249 "15" 6.3807 0 1 1 0 0 0 0 0
"1172" -0.446173 "15" -29.6193 0 1 1 0 0 0 0 0
"1173" -1.484242 "15" -25.6193 0 0 1 0 0 0 0 0
"1174" 0.112787 "15" -10.6193 0 1 0 0 0 0 0 0
"1175" -0.366321 "15" 0.3807 0 0 1 0 0 0 0 0
"1176" 0.67174 "15" 19.3807 0 1 0 0 0 0 0 0
"1177" -0.366321 "15" -10.6193 0 1 0 0 0 0 0 0
"1178" 0.991153 "15" -1.6193 1 0 0 0 0 0 0 0
"1179" 0.352341 "15" -0.6193 1 0 1 0 0 0 0 0
"1180" -1.723796 "15" -28.6193 0 0 1 0 0 0 0 0
"1181" -0.526024 "15" -2.6193 0 1 0 0 0 0 0 0
"1182" 0.671747 "15" -0.6193 0 1 1 0 0 0 0 0
"1183" -0.28647 "15" -10.6193 0 1 1 0 0 0 0 0
"1184" 0.591895 "15" 9.3807 1 0 1 0 0 0 0 0
"1185" -1.40439 "15" -7.6193 0 1 1 0 0 0 0 0
"1186" 1.94937 "15" 12.3807 1 0 1 0 0 0 0 0
"1187" -0.446173 "15" -19.6193 0 0 0 0 0 0 0 0
"1188" -1.005133 "15" -18.6193 0 0 0 0 0 0 0 0
"1189" 0.591895 "15" -0.6193 1 0 0 0 0 0 0 0
"1190" 0.911301 "15" -1.6193 1 0 1 0 0 0 0 0
"1191" -2.043202 "15" -10.6193 0 0 0 0 0 0 0 0
"1192" -0.765579 "15" -6.6193 0 1 0 0 0 0 0 0
"1193" -1.244688 "15" -21.6193 0 1 0 0 0 0 0 0
"1194" -1.803648 "15" -32.6193 0 0 0 0 0 0 0 0
"1195" -0.126767 "15" -0.6193 0 1 0 0 0 0 0 0
